ID,age,job,marital,education,default,housing,loan,previous
36373,27,self-employed,single,professional.course,no,no,no,2
36374,34,services,married,high.school,no,yes,no,2
36378,46,unemployed,married,basic.9y,no,no,no,1
36381,26,admin.,single,university.degree,no,,,1
36383,79,retired,married,high.school,no,,,1
36384,79,retired,married,high.school,no,yes,yes,1
36390,32,admin.,married,university.degree,no,yes,no,2
36391,32,admin.,married,university.degree,no,no,no,1
36393,52,services,divorced,basic.4y,no,yes,no,1
36401,41,technician,married,professional.course,no,,,3
36404,28,admin.,single,high.school,no,yes,no,2
36409,35,admin.,married,high.school,no,yes,yes,1
36412,24,,single,university.degree,no,no,no,2
36414,24,,single,university.degree,no,yes,no,2
36416,24,,single,university.degree,no,no,no,1
36418,24,,single,university.degree,no,yes,yes,2
36419,23,blue-collar,single,basic.9y,no,no,no,1
36420,41,technician,single,university.degree,no,yes,no,1
36421,46,unemployed,married,basic.9y,no,yes,yes,1
36427,30,self-employed,single,university.degree,no,no,no,1
36428,44,admin.,single,university.degree,no,no,no,1
36430,33,admin.,single,high.school,no,no,no,1
36436,37,admin.,married,university.degree,no,yes,no,1
36440,47,management,married,basic.9y,no,yes,no,1
36444,38,entrepreneur,married,professional.course,no,yes,yes,1
36449,46,entrepreneur,married,high.school,no,no,no,1
36450,40,admin.,married,university.degree,no,no,no,1
36452,32,admin.,married,university.degree,no,yes,yes,2
36453,36,admin.,married,university.degree,,yes,yes,1
36454,24,technician,single,professional.course,no,no,no,1
36457,25,blue-collar,single,professional.course,no,yes,no,1
36460,55,retired,married,basic.4y,no,no,no,4
36462,31,technician,single,professional.course,no,no,no,1
36465,43,admin.,married,university.degree,no,yes,no,1
36468,40,blue-collar,divorced,professional.course,no,no,no,1
36481,53,technician,divorced,university.degree,no,no,no,1
36482,26,student,single,professional.course,no,yes,no,1
36496,29,admin.,married,high.school,no,yes,no,1
36503,29,services,single,high.school,no,no,no,1
36504,59,blue-collar,married,basic.4y,,no,no,1
36509,28,services,single,basic.6y,no,no,no,1
36510,39,admin.,married,university.degree,no,no,no,1
36518,32,admin.,married,high.school,no,yes,no,1
36519,29,admin.,married,university.degree,no,,,1
36520,56,retired,married,university.degree,no,yes,no,2
36522,20,student,single,high.school,no,yes,yes,1
36523,38,admin.,divorced,high.school,no,no,no,1
36528,38,admin.,divorced,high.school,no,yes,no,1
36529,33,admin.,single,university.degree,no,no,no,2
36531,48,admin.,married,university.degree,no,yes,no,1
36533,29,services,single,high.school,no,no,no,1
36534,32,technician,married,university.degree,no,yes,no,1
36540,36,management,single,university.degree,no,yes,no,1
36542,42,self-employed,married,university.degree,no,yes,no,1
36547,50,admin.,single,basic.9y,no,,,1
36551,29,services,single,high.school,no,yes,yes,2
36553,25,technician,single,university.degree,no,yes,yes,1
36557,29,services,single,high.school,no,no,no,1
36564,31,admin.,married,high.school,no,no,no,1
36568,35,admin.,single,university.degree,no,yes,no,1
36570,26,student,single,university.degree,,no,no,1
36574,25,technician,married,professional.course,no,no,no,1
36583,53,blue-collar,married,basic.6y,no,yes,no,1
36585,51,unemployed,married,basic.6y,no,no,no,1
36588,30,admin.,single,university.degree,no,yes,no,2
36589,29,technician,single,university.degree,no,no,no,1
36590,51,unemployed,married,basic.6y,no,yes,no,1
36592,30,admin.,married,basic.9y,no,yes,no,1
36600,24,admin.,single,high.school,no,no,no,1
36604,50,technician,single,professional.course,no,yes,yes,1
36605,22,student,single,high.school,no,yes,yes,1
36606,25,services,single,high.school,no,yes,no,1
36607,36,management,married,university.degree,no,yes,no,1
36611,30,admin.,married,university.degree,no,yes,no,1
36613,31,admin.,married,university.degree,no,no,no,1
36615,32,admin.,married,university.degree,no,no,yes,1
36617,53,housemaid,married,high.school,no,no,yes,2
36621,53,,married,professional.course,no,no,no,1
36626,28,management,single,university.degree,no,yes,no,1
36631,30,admin.,single,professional.course,no,,,1
36637,24,student,single,high.school,no,,,2
36639,28,management,single,university.degree,no,yes,no,1
36640,28,admin.,married,university.degree,no,yes,no,1
36641,53,blue-collar,married,basic.6y,no,no,no,1
36652,52,blue-collar,single,basic.9y,no,no,no,1
36656,46,housemaid,single,university.degree,no,yes,yes,1
36660,30,admin.,single,university.degree,no,no,yes,1
36665,56,admin.,married,basic.9y,no,yes,no,1
36672,28,technician,single,professional.course,no,yes,yes,1
36680,55,housemaid,married,,no,no,no,1
36681,32,technician,single,professional.course,no,yes,no,1
36684,28,admin.,single,university.degree,no,yes,no,1
36685,46,technician,married,professional.course,no,no,no,1
36694,26,admin.,single,high.school,no,no,no,1
36699,30,admin.,married,,no,yes,no,1
36701,25,self-employed,married,university.degree,no,yes,no,1
36703,25,technician,single,university.degree,no,yes,no,1
36720,53,admin.,single,university.degree,no,yes,no,1
36722,36,technician,single,professional.course,no,yes,no,1
36735,32,management,single,university.degree,no,no,no,1
36736,32,management,single,university.degree,no,no,no,1
36738,27,blue-collar,single,high.school,no,yes,no,1
36740,32,student,single,university.degree,no,yes,no,1
36741,31,admin.,single,university.degree,no,no,no,1
36749,43,blue-collar,married,basic.6y,no,yes,no,1
36751,25,admin.,single,university.degree,no,yes,yes,1
36753,44,self-employed,married,university.degree,no,no,no,1
36757,35,services,single,university.degree,no,,,1
36760,38,technician,married,professional.course,no,yes,no,1
36763,32,entrepreneur,married,basic.4y,no,yes,no,1
36766,25,self-employed,single,university.degree,no,no,no,1
36770,54,blue-collar,married,basic.9y,no,yes,no,1
36776,22,technician,single,university.degree,no,yes,no,1
36777,50,admin.,married,university.degree,no,yes,no,1
36778,44,blue-collar,married,professional.course,no,yes,no,1
36779,55,retired,married,high.school,no,yes,no,1
36791,40,unemployed,married,basic.9y,no,no,no,1
36798,35,entrepreneur,divorced,university.degree,no,yes,no,1
36808,23,admin.,single,high.school,no,no,no,1
36811,29,admin.,single,high.school,no,yes,no,1
36827,29,admin.,married,high.school,no,no,no,1
36831,52,self-employed,married,university.degree,no,yes,no,1
36833,23,admin.,single,university.degree,no,no,no,1
36834,26,technician,single,professional.course,no,no,no,1
36835,43,admin.,married,university.degree,no,no,no,1
36860,50,self-employed,married,professional.course,no,yes,no,1
36869,31,technician,married,professional.course,no,yes,no,2
36873,25,technician,married,professional.course,no,yes,no,1
36874,24,admin.,single,university.degree,no,yes,no,1
36875,32,admin.,single,university.degree,no,yes,yes,1
36878,29,unemployed,single,basic.4y,no,no,yes,2
36880,24,admin.,single,university.degree,no,yes,no,1
36889,27,entrepreneur,single,university.degree,no,no,no,1
36891,25,student,single,university.degree,no,no,yes,1
36892,32,technician,married,high.school,no,no,yes,1
36893,47,technician,married,professional.course,no,yes,no,1
36894,32,technician,married,high.school,no,yes,no,1
36901,55,admin.,married,high.school,no,yes,no,1
36903,48,admin.,married,university.degree,no,yes,no,1
36906,47,housemaid,single,professional.course,no,yes,no,1
36907,40,blue-collar,married,professional.course,no,no,no,1
36909,50,admin.,married,university.degree,no,no,no,1
36914,49,technician,single,professional.course,no,yes,no,1
36917,39,admin.,married,university.degree,no,no,no,1
36919,24,student,single,,no,yes,yes,1
36920,36,admin.,single,high.school,no,yes,no,1
36923,36,services,married,university.degree,no,no,yes,1
36926,24,technician,single,professional.course,no,no,no,1
36930,42,services,married,university.degree,no,,,1
36940,51,retired,married,basic.4y,no,no,no,1
36943,55,management,married,university.degree,no,no,yes,1
36947,51,housemaid,married,basic.4y,no,yes,yes,1
36956,58,retired,married,professional.course,no,no,yes,1
36957,63,retired,divorced,university.degree,no,yes,yes,1
36958,51,technician,married,professional.course,no,no,no,1
36963,54,management,married,,no,yes,no,1
36965,63,retired,divorced,university.degree,no,no,yes,1
36970,32,self-employed,single,university.degree,no,no,no,2
36971,32,self-employed,single,university.degree,no,yes,no,1
36973,29,technician,married,professional.course,no,no,no,1
36977,60,housemaid,married,basic.4y,no,yes,no,2
36978,51,technician,married,professional.course,no,yes,no,1
36984,36,admin.,married,high.school,no,yes,no,1
36989,35,admin.,single,high.school,no,yes,no,2
36999,58,admin.,married,high.school,no,yes,no,1
37004,43,entrepreneur,single,,no,no,no,1
37011,53,admin.,married,high.school,no,no,no,1
37013,41,admin.,married,university.degree,no,yes,no,1
37018,50,admin.,married,high.school,no,yes,no,1
37021,26,services,single,high.school,no,yes,no,1
37022,31,services,single,university.degree,no,no,no,1
37023,25,student,single,high.school,no,yes,no,1
37026,23,student,single,high.school,no,yes,no,1
37031,23,student,single,high.school,no,no,no,1
37042,31,admin.,single,high.school,no,yes,no,1
37043,42,technician,married,university.degree,no,no,no,1
37049,45,admin.,married,university.degree,no,no,no,1
37050,24,student,single,high.school,no,no,no,1
37051,41,admin.,married,university.degree,no,yes,no,1
37053,20,student,single,high.school,no,no,no,1
37058,36,technician,single,high.school,no,yes,no,1
37066,27,student,single,high.school,no,no,yes,1
37070,40,technician,married,high.school,no,yes,no,1
37084,51,management,divorced,university.degree,no,no,no,1
37100,30,student,single,university.degree,no,no,no,2
37103,54,admin.,married,university.degree,no,no,yes,1
37104,34,admin.,married,university.degree,no,no,yes,1
37106,54,admin.,married,university.degree,no,yes,no,1
37107,26,technician,single,university.degree,no,no,yes,1
37108,27,admin.,married,university.degree,no,no,yes,1
37115,58,management,married,university.degree,no,no,no,1
37121,42,admin.,married,university.degree,no,yes,no,1
37124,31,admin.,single,university.degree,no,no,no,1
37128,29,student,single,high.school,no,,,3
37129,64,unemployed,married,university.degree,no,yes,no,2
37130,26,technician,single,university.degree,no,yes,no,1
37134,21,student,single,high.school,no,no,no,1
37135,42,technician,single,,no,yes,no,1
37140,17,student,single,,no,yes,no,2
37142,59,admin.,married,high.school,no,yes,no,1
37144,40,admin.,married,university.degree,no,no,no,1
37146,57,technician,married,high.school,no,yes,yes,1
37148,52,management,married,university.degree,no,no,no,1
37154,32,services,single,high.school,no,yes,yes,2
37155,37,admin.,married,high.school,no,no,no,1
37161,59,retired,married,,no,no,no,1
37163,37,technician,married,professional.course,no,no,no,2
37164,56,entrepreneur,married,high.school,no,yes,no,1
37169,52,retired,divorced,university.degree,no,yes,yes,1
37178,32,technician,married,university.degree,no,yes,no,1
37182,28,student,single,,no,yes,no,1
37183,52,retired,divorced,university.degree,no,no,no,1
37188,53,technician,married,professional.course,no,yes,no,1
37191,54,admin.,divorced,high.school,no,yes,no,1
37193,74,retired,married,high.school,no,yes,no,1
37196,42,unemployed,married,,no,yes,yes,2
37198,31,technician,divorced,professional.course,no,yes,no,1
37202,35,admin.,single,university.degree,no,no,no,1
37213,82,retired,married,university.degree,no,no,no,2
37214,33,blue-collar,married,basic.9y,no,no,no,1
37216,32,technician,single,professional.course,no,yes,no,1
37225,51,housemaid,married,,no,no,no,1
37226,32,unemployed,single,university.degree,no,yes,no,1
37230,41,services,single,university.degree,no,yes,no,2
37234,54,technician,married,university.degree,no,yes,no,1
37236,48,entrepreneur,married,university.degree,no,no,yes,2
37237,73,retired,married,basic.9y,no,no,no,1
37240,23,student,single,high.school,no,yes,no,3
37242,30,admin.,single,university.degree,no,yes,no,2
37244,33,blue-collar,married,basic.9y,no,no,no,2
37245,28,admin.,single,university.degree,no,no,no,2
37246,28,admin.,single,university.degree,no,yes,no,1
37248,28,admin.,married,university.degree,no,yes,no,1
37249,36,services,married,basic.9y,no,yes,no,1
37251,36,services,married,basic.9y,no,yes,no,1
37252,59,unemployed,married,professional.course,no,yes,no,1
37254,29,admin.,single,high.school,no,no,no,3
37256,29,admin.,single,high.school,no,no,no,2
37258,27,blue-collar,,high.school,no,no,no,1
37263,33,admin.,single,high.school,no,yes,no,1
37264,48,admin.,divorced,university.degree,no,yes,no,1
37271,40,blue-collar,divorced,basic.9y,no,no,no,1
37274,38,technician,married,professional.course,no,no,no,1
37276,27,student,single,high.school,no,no,no,2
37279,36,admin.,divorced,university.degree,no,no,no,1
37280,36,admin.,divorced,university.degree,no,yes,no,2
37281,37,technician,married,university.degree,no,yes,no,1
37282,65,retired,married,basic.6y,no,no,no,1
37283,66,admin.,married,university.degree,no,no,no,1
37284,19,student,single,basic.9y,no,no,no,1
37285,40,blue-collar,married,high.school,no,yes,no,1
37286,40,admin.,married,university.degree,no,no,no,1
37287,33,admin.,married,high.school,no,yes,no,1
37289,43,self-employed,divorced,university.degree,no,no,no,1
37290,63,housemaid,married,basic.4y,no,yes,no,2
37291,35,admin.,married,high.school,no,no,no,1
37292,31,admin.,married,high.school,no,no,yes,1
37293,33,technician,single,basic.9y,no,yes,yes,2
37294,36,blue-collar,married,basic.9y,no,no,no,1
37295,32,entrepreneur,married,,no,no,no,2
37297,35,admin.,single,high.school,no,yes,yes,3
37298,21,admin.,single,university.degree,no,yes,no,1
37300,46,blue-collar,married,professional.course,no,no,no,1
37301,19,student,single,basic.9y,no,no,no,1
37304,39,technician,married,professional.course,no,yes,no,1
37305,40,management,married,university.degree,no,no,no,1
37306,40,management,married,university.degree,no,no,yes,1
37307,52,admin.,married,university.degree,no,yes,no,2
37309,57,entrepreneur,married,professional.course,no,yes,no,1
37312,34,technician,single,professional.course,no,yes,no,1
37313,35,technician,married,university.degree,no,yes,no,1
37316,70,housemaid,divorced,basic.4y,no,no,no,1
37317,34,admin.,single,university.degree,no,yes,yes,1
37321,31,admin.,single,university.degree,no,no,no,3
37323,50,management,married,university.degree,no,no,no,1
37326,60,retired,married,high.school,no,no,no,1
37327,30,admin.,single,university.degree,no,no,no,2
37328,30,admin.,single,university.degree,no,yes,yes,1
37332,26,student,single,professional.course,no,yes,no,1
37333,35,self-employed,married,university.degree,no,yes,no,1
37334,59,retired,married,high.school,no,yes,no,1
37338,52,management,married,high.school,no,yes,yes,4
37343,27,admin.,single,university.degree,no,yes,no,1
37344,49,technician,married,professional.course,no,yes,no,1
37345,30,admin.,married,university.degree,no,no,no,1
37346,69,entrepreneur,married,university.degree,no,yes,no,1
37347,28,admin.,single,university.degree,no,no,no,2
37352,57,admin.,married,university.degree,no,yes,no,1
